Guid	GameId	Date	GameNumber	DayOfTheWeek	StartTime	DesignerHitterFlag	DayNightFlag	AwayTeamId	HomeTeamId	ParkId	AwayStartPitcherId	HomeStartPitcherId	HomePlateUmpireId	Base1UmpireId	Base2UmpireId	Base3UmpireId	LeftFieldUpireId	RightFieldUmpireId	Attendance	ScorerRecordId	TranslatorRecordId	Inputter	InputTime	Edit Time	HowScored	PitchesEntered	Temperature	WindDirection	WindSpeed	FieldCondition	Precipitation	Sky	Minutes	NumberOfInnings	AwayFinalScore	HomeFinalScore	AwayHits	HomeHits	AwayErrors	HomeErrors	AwayLeftOnBases	HomeLeftOnBases	WinningPitcher	LosingPitcher	SavePitcher	GameWinningRbi	AwayBatter1	AwayBatter1FieldPosition	AwayBatter2	AwayBatter2FieldPosition	AwayBatter3	AwayBatter3FieldPosition	AwayBatter4	AwayBatter4FieldPosition	AwayBatter5	AwayBatter5FieldPosition	AwayBatter6	AwayBatter6FieldPosition	AwayBatter7	AwayBatterFieldPosition	AwayBatter8	AwayBatter8FieldPosition	AwayBatter9	AwayBatter9FieldPosition	HomeBatter1	HomeBatter1FieldPosition	HomeBatter2	HomeBatter2FieldPosition	HomeBatter3	HomeBatter3FieldPosition	HomeBatter4	HomeBatter4FieldPosition	HomeBatter5	HomeBatter5FieldPosition	HomeBatter6	HomeBatter6FieldPosition	HomeBatter7	HomeBatter7FieldPosition	HomeBatter8	HomeBatter8FieldPosition	HomeBatter9	HomeBatter9FieldPosition	AwayFinishingPitcher	HomeFinishingPitcher
5B186EC9-D00B-4907-9504-4FF4C2951CF0	ANA201609160	20160916	0	Friday	708	T	N	TOR	ANA	ANA01	dickr001	weavj003	culbf901	gonzm901	buckc901	reynj901	NULL	NULL	42159	NULL	NULL	NULL	NULL	NULL	1	1	74	3	6	0	0	1	195	9	5	0	10	8	0	0	9	13	dickr001	weavj003	osunr001	NULL	travd001	4	donaj001	10	encae001	3	bautj002	9	tulot001	6	pillk001	8	uptob001	7	barnd001	5	tholj001	2	calhk001	9	troum001	8	pujoa001	10	cronc002	3	martj007	5	simma001	6	bussn001	7	perec003	2	cowak001	4	osunr001	guerd001
AE785590-608F-44BC-8C21-5060C365DB96	PHI201607010	20160701	0	Friday	709	F	N	KCA	PHI	PHI13	kenni001	hellj001	cuzzp901	belld901	basnt901	hallt901	NULL	NULL	30263	NULL	NULL	NULL	NULL	NULL	1	1	79	2	8	0	0	0	186	9	3	4	8	12	2	0	6	9	hellj001	kenni001	gomej002	NULL	gorda001	7	merrw001	4	morak001	9	hosme001	3	peres002	2	orlap001	8	escoa003	6	cuthc001	5	kenni001	1	herro001	8	bourp001	9	aschc001	7	franm004	5	howar001	3	ruppc001	2	galvf001	6	hernc005	4	hellj001	1	flynb001	gomej002
520C37AA-1E52-41F6-9007-50C035887AF5	HOU201608280	20160828	0	Sunday	111	T	D	TBA	HOU	HOU03	archc001	fistd001	lentn901	rippm901	westj901	danlk901	NULL	NULL	37484	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	194	9	10	4	15	7	1	2	7	8	archc001	fistd001	NULL	NULL	dickc002	7	kierk001	8	longe001	10	millb002	3	duffm002	6	frann001	4	souzs001	9	beckt001	5	maill001	2	sprig001	9	brega001	5	altuj001	4	corrc001	6	gurry001	10	gonzm002	7	reeda002	3	castj006	2	marij002	8	romee002	peacb001
BE4A1D36-E1A9-4AB1-B3CD-50C323FD3CCE	CHA201605170	20160517	0	Tuesday	711	T	N	HOU	CHA	CHI12	keucd001	rodoc001	randt901	belld901	hamaa901	hallt901	NULL	NULL	13481	NULL	NULL	NULL	NULL	NULL	1	1	52	3	16	0	0	2	234	11	6	5	11	11	0	2	11	9	neshp001	albem001	sippt001	NULL	altuj001	4	sprig001	9	corrc001	6	gatte001	10	rasmc001	7	gonzm002	5	whitt002	3	castj006	2	marij002	8	eatoa002	9	rollj001	6	abrej003	3	garca003	10	cabrm002	7	lawrb002	4	jacka001	8	navad001	2	salat001	5	sippt001	albem001
1B5EF670-3482-42FB-9D75-50FA2A73170F	HOU201604110	20160411	0	Monday	712	T	N	KCA	HOU	HOU03	younc003	mchuc001	johna901	cedeg901	coope901	wolfj901	NULL	NULL	43332	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	179	9	2	8	11	14	0	0	9	8	mchuc001	younc003	NULL	NULL	escoa003	6	mousm001	5	cainl001	8	hosme001	3	morak001	10	gorda001	7	peres002	2	infao001	4	fuenr001	9	altuj001	4	sprig001	9	corrc001	6	rasmc001	7	whitt002	3	gomec002	8	tuckp001	10	valbl001	5	castj006	2	duffd001	fielj002
E9AF7934-922B-41EB-8E3B-511520DDF0D9	SLN201608270	20160827	0	Saturday	615	F	N	OAK	SLN	STL10	nealz001	reyea004	segac901	buckc901	reynj901	culbf901	NULL	NULL	41607	NULL	NULL	NULL	NULL	NULL	1	1	87	8	7	0	0	2	172	9	3	2	4	6	1	0	8	4	could001	bowmm001	madsr001	NULL	smolj002	8	semim001	6	alony001	3	davik003	7	healr001	5	muncm001	4	eibnb001	9	maxwb001	2	nealz001	1	garcg002	6	gyorj001	4	mossb001	3	piscs001	9	moliy001	2	peraj001	5	gricr001	8	hazej001	7	reyea004	1	madsr001	broxj001
7288911D-FCCF-4339-B5DE-513AA7150A5F	DET201606240	20160624	0	Friday	710	T	N	CLE	DET	DET05	salad001	zimmj003	buckc901	culbf901	reynj901	gonzm901	NULL	NULL	37886	NULL	NULL	NULL	NULL	NULL	1	1	82	6	7	0	0	1	181	9	7	5	12	9	2	0	4	7	salad001	zimmj003	NULL	NULL	santc002	10	kipnj001	4	lindf001	6	napom001	3	ramij003	7	uribj002	5	chisl001	9	gimec001	2	davir003	8	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	castn001	5	uptoj001	7	moyas001	9	mccaj001	2	romia001	6	allec002	lowem002
A7405980-C80F-4345-9D29-516D880D8108	TBA201604170	20160417	0	Sunday	110	T	D	CHA	TBA	STP01	quinj001	moorm003	buckc901	reynj901	gonzm901	culbf901	NULL	NULL	21810	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	156	9	2	3	5	8	1	0	5	3	moorm003	quinj001	coloa001	NULL	eatoa002	7	jacka001	8	abrej003	3	frazt001	5	sandj002	10	lawrb002	4	garca003	9	navad001	2	salat001	6	forsl001	4	guyeb001	9	longe001	5	pears001	3	jennd002	7	morrl001	10	casac001	2	kierk001	8	millb002	6	albem001	coloa001
462C5534-A2EB-417E-BE03-51756C45CA5B	ANA201604100	20160410	0	Sunday	1238	T	D	TEX	ANA	ANA01	perem004	weavj003	dimum901	wolcq901	gormb901	carlm901	NULL	NULL	35097	NULL	NULL	NULL	NULL	NULL	1	1	67	8	10	0	0	0	163	9	1	3	7	7	1	0	7	7	weavj003	perem004	streh001	NULL	deshd002	8	mazan001	9	fielp001	10	belta001	5	morem001	3	desmi001	7	andre001	6	albeh001	4	holab001	2	escoy001	5	gentc001	7	troum001	8	pujoa001	10	cronc002	3	calhk001	9	simma001	6	sotog001	2	giavj001	4	kleip001	streh001
DFC6F0BD-8468-46A0-939A-517F3B5904AF	TBA201607170	20160717	0	Sunday	110	T	D	BAL	TBA	STP01	bundd001	odorj001	littw901	barrt901	barkl901	herna901	NULL	NULL	16161	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	152	9	2	5	8	6	0	0	7	4	odorj001	bundd001	coloa001	NULL	jonea003	8	schoj001	4	machm001	5	davic003	3	trumm001	9	alvap001	10	hardj003	6	rickj001	7	josec002	2	forsl001	4	millb002	6	longe001	5	morrl001	3	souzs001	9	dickc002	10	kierk001	8	arcio001	7	casac001	2	despo001	coloa001
43017E4F-CDB3-43D1-B855-5188466A3ECD	SLN201609110	20160911	0	Sunday	116	F	D	MIL	SLN	STL10	daviz001	weavl001	rippm901	davig901	ticht901	torrc901	NULL	NULL	44703	NULL	NULL	NULL	NULL	NULL	1	1	77	1	1	0	0	1	153	9	2	1	4	5	1	0	3	6	thort001	siegk001	NULL	NULL	villj001	5	genns001	4	braur002	7	cartc002	3	nieuk001	9	broxk001	8	arcio002	6	maldm001	2	daviz001	1	carpm002	5	wongk001	4	piscs001	9	adamm002	3	gricr001	8	mossb001	7	gyorj001	6	kellc002	2	weavl001	1	thort001	siegk001
4BD047F0-2402-4CC8-8B9E-518CFCB57E5E	CHA201608200	20160820	0	Saturday	611	T	N	OAK	CHA	CHI12	detwr001	salec001	holbs901	davig901	drakr901	torrc901	NULL	NULL	21178	NULL	NULL	NULL	NULL	NULL	1	1	78	1	17	0	0	3	153	9	2	6	6	10	0	0	7	5	salec001	detwr001	robed002	NULL	semim001	6	smolj002	8	valed001	10	davik003	7	healr001	5	vogts001	2	eibnb001	9	alony001	3	pindc001	4	andet001	6	eatoa002	8	abrej003	3	cabrm002	7	frazt001	5	mornj001	10	coatj001	9	navad001	2	sancc001	4	axfoj001	robed002
2105B12F-B8D4-4BE1-9008-51AE229C0641	PIT201607240	20160724	0	Sunday	136	F	D	PHI	PIT	PIT08	velav001	tailj001	knigb901	carlm901	randt901	ticht901	NULL	NULL	32439	NULL	NULL	NULL	NULL	NULL	1	1	89	7	6	0	0	2	188	9	4	5	9	9	0	1	6	5	felin001	ramoe002	melam001	NULL	hernc005	4	herro001	8	blana001	5	howar001	3	ruizc001	2	galvf001	6	aschc001	7	bourp001	9	velav001	1	jasoj001	3	polag001	7	freed001	5	marts002	8	joycm001	9	harrj002	4	diaze005	2	rodrs002	6	tailj001	1	baila001	melam001
4E6DC425-CD01-4B6B-A848-521127B22359	DET201609270	20160927	0	Tuesday	710	T	N	CLE	DET	DET05	clevm001	verlj001	belld901	wendh902	reynj901	gibsh902	NULL	NULL	25696	NULL	NULL	NULL	NULL	NULL	1	1	66	8	19	0	0	2	181	9	0	12	4	16	0	0	4	5	verlj001	clevm001	NULL	NULL	naqut001	8	martm003	4	almoa001	9	santc002	10	guyeb001	7	aguij001	3	gimec001	5	moora001	2	gonze004	6	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	martj006	9	uptoj001	7	aybae001	5	mccaj001	2	iglej001	6	adama001	ryank002
89D3E68B-F612-4DC6-9E9B-52289AACD48F	ANA201605280	20160528	0	Saturday	709	T	N	HOU	ANA	ANA01	keucd001	weavj003	carav901	hobep901	reybd901	hirsj901	NULL	NULL	38176	NULL	NULL	NULL	NULL	NULL	1	1	68	3	10	0	0	2	166	9	4	2	9	3	0	0	6	1	keucd001	weavj003	gregl001	NULL	sprig001	9	altuj001	4	corrc001	6	gatte001	10	valbl001	3	morac001	5	castj006	2	marij002	8	kempt001	7	escoy001	5	calhk001	9	troum001	8	pujoa001	3	cronc002	10	giavj001	4	petig001	6	perec003	2	robis001	7	gregl001	smitj002
3DAD8DF8-B717-441B-B625-52570A6588C9	TEX201605250	20160525	0	Wednesday	108	T	D	ANA	TEX	ARL02	santh001	lewic001	blakr901	herna901	littw901	barrt901	NULL	NULL	32480	NULL	NULL	NULL	NULL	NULL	1	1	83	8	15	0	0	0	214	9	9	15	14	18	2	0	6	9	lewic001	santh001	NULL	NULL	escoy001	5	calhk001	9	troum001	8	pujoa001	10	cronc002	3	giavj001	4	orter001	7	bandj001	2	petig001	6	odorr001	4	desmi001	8	fielp001	10	belta001	5	mazan001	9	rua-r001	7	morem001	3	andre001	6	wilsb002	2	alvaj003	dysos001
989B1636-4F7F-4A31-A1CC-526A86AF234B	OAK201604040	20160404	0	Monday	707	T	N	CHA	OAK	OAK01	salec001	hillr001	hallt901	cuzzp901	belld901	morag901	NULL	NULL	35067	NULL	NULL	NULL	NULL	NULL	1	1	65	3	5	0	0	1	176	9	4	3	7	7	1	2	5	6	salec001	hillr001	robed002	NULL	eatoa002	9	rollj001	6	abrej003	3	frazt001	5	cabrm002	7	garca003	10	lawrb002	4	navad001	2	jacka001	8	burnb002	8	lowrj001	4	reddj001	9	valed001	5	davik003	7	butlb003	10	canhm001	3	vogts001	2	semim001	6	robed002	dools001
5FE840AA-9673-472C-9215-52770A2F229F	BOS201609140	20160914	0	Wednesday	710	T	N	BAL	BOS	BOS07	gausk001	porcr001	rackd901	guccc901	emmep901	marqa901	NULL	NULL	37973	NULL	NULL	NULL	NULL	NULL	1	1	82	3	14	0	0	0	155	9	1	0	5	4	1	0	3	5	gausk001	porcr001	britz001	NULL	jonea003	8	bourm001	9	machm001	5	davic003	3	trumm001	10	schoj001	4	wietm001	2	hardj003	6	flahr001	7	pedrd001	4	bogax001	6	ortid001	10	bettm001	9	ramih003	3	shawt001	5	younc004	7	leons001	2	bradj001	8	britz001	uehak001
47746D9A-CC2D-4D27-BBFE-5282FB7D779C	MIA201605090	20160509	0	Monday	711	F	N	MIL	MIA	MIA02	peraw001	fernj003	carlm901	dimum901	blakr901	gormb901	NULL	NULL	16769	NULL	NULL	NULL	NULL	NULL	1	1	80	5	11	0	0	1	187	9	1	4	5	12	3	1	9	10	fernj003	peraw001	morrb002	NULL	villj001	6	presa001	9	braur002	7	cartc002	3	nieuk001	8	walsc001	5	maldm001	2	rivey001	4	peraw001	1	dietd001	4	pradm001	5	yelic001	7	stanm004	9	bourj002	3	ozunm001	8	realj001	2	hecha001	6	fernj003	1	torrc001	morrb002
216D652C-D086-4159-ABA0-528AFEA9FBB7	SFN201604070	20160407	0	Thursday	140	F	D	LAN	SFN	SFO03	wooda002	peavj001	tumpj901	kellj901	onorb901	porta901	NULL	NULL	41940	NULL	NULL	NULL	NULL	NULL	1	1	67	4	9	0	0	0	187	9	6	12	13	17	1	0	6	7	hestc001	wooda002	NULL	NULL	utlec001	4	seagc001	6	puigy001	9	gonza003	3	vanss001	7	pedej001	8	herne001	5	barna001	2	wooda002	1	spand001	8	panij002	4	poseb001	2	pench001	9	beltb001	3	duffm002	5	crawb001	6	peavj001	1	pagaa001	7	baezp001	strih001
D069261C-7B7B-4711-B541-52AA3C3C30F7	TBA201609020	20160902	0	Friday	710	T	N	TOR	TBA	STP01	strom001	cobba001	tumpj901	onorb901	hobep901	kellj901	NULL	NULL	12602	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	172	9	3	8	6	8	2	0	7	6	farqd001	strom001	NULL	NULL	bautj002	10	donaj001	5	encae001	3	saunm001	9	martr004	2	tulot001	6	uptob001	7	pillk001	8	travd001	4	forsl001	4	kierk001	8	longe001	5	millb002	3	duffm002	6	morrl001	10	frann001	9	dickc002	7	maill001	2	barnd002	gartr001
AC5EA36D-7172-4000-A80A-52DADDFD3372	ANA201607310	20160731	0	Sunday	1238	T	D	BOS	ANA	ANA01	wrigs001	skagt001	morag901	fleta901	rippm901	westj901	NULL	NULL	39553	NULL	NULL	NULL	NULL	NULL	1	1	86	8	10	0	0	1	212	9	5	3	9	11	1	1	8	8	buchc001	streh001	ziegb001	NULL	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	bradj001	8	hilla001	5	hanir001	2	brenb002	7	escoy001	5	calhk001	9	troum001	8	pujoa001	10	simma001	6	martj007	3	choij001	7	perec003	2	giavj001	4	ziegb001	alvaj003
28F7A8EA-4883-4C2D-9BC4-52EC6F0F2D79	TOR201607080	20160708	0	Friday	707	T	N	DET	TOR	TOR02	pelfm001	happj001	westj901	rippm901	nauep901	fleta901	NULL	NULL	43228	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	187	9	0	6	7	13	0	0	8	8	happj001	pelfm001	NULL	NULL	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	castn001	5	uptoj001	7	mccaj001	2	avilm001	9	iglej001	6	carre001	9	donaj001	5	encae001	10	saunm001	7	martr004	2	tulot001	6	smoaj001	3	pillk001	8	barnd001	4	lowem002	schub001
63D59441-1484-420F-B235-52F581B843D5	CHN201608170	20160817	0	Wednesday	706	F	N	MIL	CHN	CHI11	nelsj004	lestj001	davig901	drakr901	torrc901	holbs901	NULL	NULL	40310	NULL	NULL	NULL	NULL	NULL	1	1	81	3	3	0	0	2	170	9	1	6	4	8	0	0	5	7	lestj001	nelsj004	NULL	NULL	broxk001	8	arcio002	6	villj001	5	pereh001	9	cartc002	3	genns001	4	elmoj001	7	maldm001	2	nelsj004	1	fowld001	8	bryak001	5	rizza001	3	zobrb001	4	russa002	6	solej001	7	heywj001	9	rossd001	2	lestj001	1	magnd001	woodt004
7D197F72-E891-42A5-B226-538CE2E95ABC	MIA201605310	20160531	0	Tuesday	711	F	N	PIT	MIA	MIA02	coleg001	fernj003	hudsm901	hoyej901	fairc901	joycj901	NULL	NULL	10637	NULL	NULL	NULL	NULL	NULL	1	1	74	0	0	4	1	5	156	9	1	3	5	10	0	0	4	9	fernj003	coleg001	ramoa001	NULL	jasoj001	3	mccua001	8	polag001	9	kangj001	5	marts002	7	cervf001	2	harrj002	4	mercj002	6	coleg001	1	suzui001	9	realj001	2	yelic001	7	ozunm001	8	bourj002	3	dietd001	4	johnc003	5	hecha001	6	fernj003	1	schua001	ramoa001
5731CC75-D1C8-45C5-A572-53A492A4C0F2	TOR201605030	20160503	0	Tuesday	707	T	N	TEX	TOR	TOR02	perem004	estrm001	holbs901	drakr901	barbs901	blasc901	NULL	NULL	24437	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	205	10	1	3	6	9	0	1	7	11	biagj001	kleip001	NULL	NULL	odorr001	4	mazan001	9	belta001	5	fielp001	10	desmi001	7	morem001	3	andre001	6	nichb001	2	deshd002	8	saunm001	7	donaj001	5	bautj002	9	encae001	10	tulot001	6	smoaj001	3	pillk001	8	martr004	2	barnd001	4	kleip001	biagj001
F98723EE-F8B2-48AE-A530-53AC3FA9BA1B	TEX201609300	20160930	0	Friday	708	T	N	TBA	TEX	ARL02	andrm001	darvy001	muchm901	wegnm901	dejer901	wintm901	NULL	NULL	35968	NULL	NULL	NULL	NULL	NULL	1	1	77	0	3	0	0	1	180	9	1	3	4	10	0	2	7	7	darvy001	andrm001	dysos001	NULL	dickc002	7	kierk001	8	longe001	5	millb002	3	frann001	10	deckj001	9	ramia003	6	casac001	2	querj001	4	gomec002	7	desmi001	8	beltc001	10	belta001	5	odorr001	4	lucrj001	2	choos001	9	morem001	3	andre001	6	romee002	dysos001
540F0DDC-2D10-48A1-80D0-53B2A8D43FF2	TOR201607310	20160731	0	Sunday	108	T	D	BAL	TOR	TOR02	tillc001	sanca006	onorb901	buckc901	gonzm901	reynj901	NULL	NULL	46792	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	227	12	6	2	8	6	0	0	6	8	givem001	moraf001	NULL	NULL	jonea003	8	kim-h001	7	machm001	5	davic003	3	trumm001	9	alvap001	10	wietm001	2	schoj001	4	hardj003	6	bautj002	9	donaj001	10	encae001	3	saunm001	7	tulot001	6	martr004	2	pillk001	8	travd001	4	barnd001	5	ondrl001	chavj001
318F1297-D6D5-4AF9-A9CB-53B32BC1D1EC	CIN201608160	20160816	0	Tuesday	711	F	N	MIA	CIN	CIN09	urenj001	desca001	reybd901	vanol901	hobep901	welkb901	NULL	NULL	14440	NULL	NULL	NULL	NULL	NULL	1	1	76	7	6	0	0	3	154	9	3	6	9	8	0	0	6	5	desca001	urenj001	cingt001	NULL	gordd002	4	pradm001	5	yelic001	7	ozunm001	8	dietd001	3	suzui001	9	realj001	2	hecha001	6	urenj001	1	rendt001	7	cozaz001	6	vottj001	3	suare001	5	sches001	8	dejei002	4	barnt001	2	holtt001	9	desca001	1	cervh001	cingt001
AF0E4A9C-79A9-47C0-B205-53C508593CDA	CLE201607260	20160726	0	Tuesday	710	T	N	WAS	CLE	CLE08	gonzg003	salad001	porta901	kellj901	tumpj901	guccc901	NULL	NULL	23711	NULL	NULL	NULL	NULL	NULL	1	1	79	6	7	0	0	1	197	9	6	7	10	11	1	1	6	7	shawb001	papej001	NULL	NULL	turnt001	8	harpb003	9	murpd006	4	ramow001	2	wertj001	10	renda001	5	zimmr001	3	espid001	6	reveb001	7	davir003	8	kipnj001	4	lindf001	6	napom001	3	santc002	10	ramij003	7	uribj002	5	almoa001	9	perer003	2	pereo002	shawb001
F2F88766-F072-4F46-ADAA-53C67172287D	SDN201608200	20160820	0	Saturday	540	F	N	ARI	SDN	SAN02	ray-r002	richc002	fostm901	eddid901	wintm901	muchm901	NULL	NULL	32599	NULL	NULL	NULL	NULL	NULL	1	1	75	3	13	0	0	1	172	9	2	1	4	3	1	4	5	6	ray-r002	richc002	burge002	NULL	seguj002	6	gossp001	4	goldp001	3	weekr001	7	tomay001	9	castw002	2	hanim001	8	drurb001	5	ray-r002	1	ramia003	6	myerw001	3	solay001	5	schir001	4	bethc001	9	norrd001	2	kivlp001	7	richc002	1	jankt001	8	burge002	morrb001
D39F8BA9-0E56-41BA-8EFC-53F047980465	ATL201606230	20160623	0	Thursday	711	F	N	NYN	ATL	ATL02	harvm001	wislm001	bakej902	timmt901	blakr901	everm901	NULL	NULL	22324	NULL	NULL	NULL	NULL	NULL	1	1	90	4	13	0	0	2	174	9	3	4	7	12	0	0	9	6	johnj010	reeda001	vizca001	NULL	granc001	9	cabra002	6	lonej001	3	walkn001	4	johnk003	5	confm001	7	darnt001	2	deaza001	8	harvm001	1	petej002	4	incie001	8	freef001	3	markn001	9	garca004	5	piera001	2	aybae001	6	bonie001	7	wislm001	1	reeda001	vizca001
C85C592E-63DA-4D6E-8779-5406998F885D	CHA201606300	20160630	0	Thursday	110	T	D	MIN	CHA	CHI12	milot001	rodoc001	conrc901	mealj901	barbs901	kulpr901	NULL	NULL	26158	NULL	NULL	NULL	NULL	NULL	1	1	77	3	8	0	0	0	183	9	5	6	8	12	1	0	3	7	jonen001	abadf001	robed002	NULL	nunee002	5	escoe001	6	grosr001	10	dozib001	4	plout001	3	suzuk001	2	keplm001	9	santd001	7	buxtb001	8	andet001	6	eatoa002	9	abrej003	3	frazt001	5	lawrb002	4	navad001	2	garca003	7	davim005	10	shucj001	8	abadf001	robed002
89CAED34-BADC-4D00-A000-542CDFAE26EE	SEA201604260	20160426	0	Tuesday	710	T	N	HOU	SEA	SEA03	keucd001	karnn001	gormb901	dimum901	blakr901	wolcq901	NULL	NULL	13821	NULL	NULL	NULL	NULL	NULL	1	1	59	0	0	0	0	0	182	9	1	11	3	13	1	1	7	4	karnn001	keucd001	NULL	NULL	altuj001	4	sprig001	9	corrc001	6	rasmc001	7	tuckp001	10	whitt002	3	gomec002	8	valbl001	5	castj006	2	aokin001	8	martk001	6	canor001	4	cruzn002	9	gutif001	7	seagk001	5	iannc001	2	lee-d004	3	smits002	10	krate001	montm002
552E1A1A-DF18-489E-BCBA-542DCA2F47CA	TBA201606120	20160612	0	Sunday	110	T	D	HOU	TBA	STP01	keucd001	moorm003	fagac901	hallt901	cuzzp901	belld901	NULL	NULL	11168	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	165	9	0	5	2	9	1	0	5	8	moorm003	keucd001	NULL	NULL	sprig001	9	gonzm002	6	altuj001	4	gatte001	10	valbl001	5	gomec002	8	whitt002	3	castj006	2	marij002	7	forsl001	4	mahtm001	7	longe001	5	pears001	10	morrl001	3	souzs001	9	jennd002	8	beckt001	6	casac001	2	sippt001	sturt002
4CB186E1-7343-4E1C-881C-543DED6E8CC7	CHA201606140	20160614	0	Tuesday	711	T	N	DET	CHA	CHI12	zimmj003	gonzm003	wolcq901	emmep901	hobep901	carlm901	NULL	NULL	17403	NULL	NULL	NULL	NULL	NULL	1	1	84	8	11	2	4	0	227	9	11	8	16	11	3	0	11	3	zimmj003	gonzm003	NULL	NULL	kinsi001	4	iglej001	6	cabrm001	3	castn001	10	martj006	9	uptoj001	7	mccaj001	2	avilm001	5	romia001	8	andet001	6	eatoa002	8	abrej003	3	cabrm002	7	lawrb002	4	avila001	2	garca003	9	shucj001	10	salat001	5	lowem002	jennd003
BC0151C9-7104-4CE3-85BE-545E5AFDD847	TOR201609130	20160913	0	Tuesday	708	T	N	TBA	TOR	TOR02	smyld001	strom001	welkb901	sches901	hirsj901	reybd901	NULL	NULL	38338	NULL	NULL	NULL	NULL	NULL	1	1	77	3	11	0	0	2	190	9	6	2	7	9	0	0	6	7	smyld001	strom001	NULL	NULL	forsl001	4	kierk001	8	longe001	5	millb002	3	frann001	7	dickc002	10	souzs001	9	ramia003	6	wilsb002	2	travd001	4	bautj002	10	encae001	3	martr004	2	tulot001	6	uptob001	7	pillk001	8	carre001	9	barnd001	5	ramie004	teper001
89CE161D-65CA-4DB5-AC16-54C49064D9F4	PIT201607100	20160710	0	Sunday	138	F	D	CHN	PIT	PIT08	lackj001	niesj001	rackd901	guccc901	marqa901	vanol901	NULL	NULL	37998	NULL	NULL	NULL	NULL	NULL	1	1	77	7	6	0	0	2	178	9	6	5	15	7	2	0	9	5	strop001	watst001	rondh001	NULL	zobrb001	4	bryak001	7	rizza001	3	contw001	2	russa002	6	heywj001	9	baezj001	5	almoa002	8	lackj001	1	jasoj001	3	marts002	7	mccua001	8	freed001	5	rodrs002	4	fraza001	9	mercj002	6	fryee001	2	niesj001	1	rondh001	melam001
11CE553B-30E9-4723-83F3-54D50BC51DD7	SFN201604270	20160427	0	Wednesday	1245	F	D	SDN	SFN	SFO03	casha001	samaj001	fagac901	carav901	welkb901	reybd901	NULL	NULL	41357	NULL	NULL	NULL	NULL	NULL	1	1	59	8	16	0	0	3	201	9	9	13	9	16	1	0	2	10	samaj001	casha001	NULL	NULL	jay-j001	8	myerw001	3	kempm001	9	uptob001	7	wallb001	5	norrd001	2	ramia003	6	weekj001	4	casha001	1	spand001	8	panij002	4	duffm002	5	beltb001	3	crawb001	6	pench001	9	pagaa001	7	browt002	2	samaj001	1	rodnf001	broam001
2F46B7BA-375C-4666-82BE-54E447473593	MIN201608111	20160811	1	Thursday	1210	T	D	HOU	MIN	MIN04	fistd001	berrj001	wegnm901	sches901	fostm901	guccc901	NULL	NULL	25960	NULL	NULL	NULL	NULL	NULL	1	1	77	2	8	0	0	2	182	9	15	7	19	13	0	2	12	6	fistd001	berrj001	NULL	NULL	sprig001	9	brega001	5	altuj001	4	corrc001	6	gonzm002	3	tuckp001	7	reeda002	10	marij002	8	castj006	2	dozib001	4	mauej001	10	keplm001	9	vargk001	3	rosae001	8	polaj001	5	escoe001	6	centj001	2	grosr001	7	gustj001	escoe001
87256A10-F90C-426F-A783-554AFC7CC25F	MIL201607230	20160723	0	Saturday	610	F	N	CHN	MIL	MIL06	lackj001	daviz001	culbf901	gonzm901	onorb901	buckc901	NULL	NULL	44643	NULL	NULL	NULL	NULL	NULL	1	1	83	0	0	4	1	5	176	9	1	6	6	8	1	0	6	4	daviz001	lackj001	NULL	NULL	fowld001	8	bryak001	5	rizza001	3	zobrb001	7	contw001	2	heywj001	9	russa002	6	baezj001	4	lackj001	1	villj001	6	genns001	4	braur002	7	lucrj001	2	cartc002	3	nieuk001	8	pereh001	5	florr003	9	daviz001	1	montm002	torrc001
03F7114C-7587-4916-AA4C-555A37ECD748	WAS201608050	20160805	0	Friday	705	F	N	SFN	WAS	WAS11	samaj001	gonzg003	davig901	torrc901	drakr901	holbs901	NULL	NULL	34036	NULL	NULL	NULL	NULL	NULL	1	1	80	1	10	0	0	2	146	9	1	5	4	6	1	0	3	2	gonzg003	samaj001	NULL	NULL	spand001	8	pagaa001	7	nunee002	5	poseb001	3	pench001	9	crawb001	6	browt002	2	adrie001	4	samaj001	1	turnt001	8	wertj001	7	harpb003	9	murpd006	4	ramow001	2	renda001	5	robic001	3	espid001	6	gonzg003	1	kontg001	melam001
